Date,Accounting_Period,Accounting_Period_Label,Product,Department,Category,GL_Code,Account,Type,Cost_Class,Budget,Actual,Forecast,Notes
2025-06-30,2025-06,Jun 25,Product B,Operations,Rent,6000,Rent,OPEX,Indirect,29396.49,31322.12,27872.84,
2025-06-30,2025-06,Jun 25,Product B,Operations,Utilities,6000,Utilities,OPEX,Indirect,25925.34,23979.0,27319.77,
2025-06-30,2025-06,Jun 25,Product B,Operations,Training,6000,Training,OPEX,Indirect,30763.82,32080.85,30295.48,
2025-01-31,2025-01,Jan 25,Product B,R&D,Salaries,6000,Salaries,OPEX,Indirect,13539.6,13560.03,13984.25,
2025-01-31,2025-01,Jan 25,Product B,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,33172.7,31929.65,30542.76,
2025-01-31,2025-01,Jan 25,Product B,R&D,Software,6000,Software,OPEX,Indirect,12344.01,12913.89,11527.09,
2025-01-31,2025-01,Jan 25,Product B,R&D,Travel,6000,Travel,OPEX,Indirect,23239.58,27593.34,23022.57,
2025-01-31,2025-01,Jan 25,Product B,R&D,Rent,6000,Rent,OPEX,Indirect,16414.49,17342.73,15318.23,
2025-01-31,2025-01,Jan 25,Product B,R&D,Utilities,6000,Utilities,OPEX,Indirect,23020.2,25404.43,22083.08,
2025-01-31,2025-01,Jan 25,Product B,R&D,Training,6000,Training,OPEX,Indirect,25758.5,25282.38,26279.52,
2025-02-28,2025-02,Feb 25,Product B,R&D,Salaries,6000,Salaries,OPEX,Indirect,23020.21,27455.24,24227.57,
2025-02-28,2025-02,Feb 25,Product B,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,24009.35,21869.6,22587.17,
2025-02-28,2025-02,Feb 25,Product B,R&D,Software,6000,Software,OPEX,Indirect,25619.1,28468.53,25295.38,
2025-02-28,2025-02,Feb 25,Product B,R&D,Travel,6000,Travel,OPEX,Indirect,13732.88,14690.66,13165.47,
2025-02-28,2025-02,Feb 25,Product B,R&D,Rent,6000,Rent,OPEX,Indirect,6613.44,5616.62,6557.27,
2025-02-28,2025-02,Feb 25,Product B,R&D,Utilities,6000,Utilities,OPEX,Indirect,14076.79,15288.55,13238.98,
2025-02-28,2025-02,Feb 25,Product B,R&D,Training,6000,Training,OPEX,Indirect,15248.82,16576.76,15847.3,
2025-03-31,2025-03,Mar 25,Product B,R&D,Salaries,6000,Salaries,OPEX,Indirect,9698.49,8990.46,8778.13,
2025-03-31,2025-03,Mar 25,Product B,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,32730.02,34919.95,30541.12,
2025-03-31,2025-03,Mar 25,Product B,R&D,Software,6000,Software,OPEX,Indirect,20485.81,20678.67,20422.65,
2025-03-31,2025-03,Mar 25,Product B,R&D,Travel,6000,Travel,OPEX,Indirect,25895.46,22714.52,26158.57,
2025-03-31,2025-03,Mar 25,Product B,R&D,Rent,6000,Rent,OPEX,Indirect,14702.18,14614.69,15692.61,
2025-03-31,2025-03,Mar 25,Product B,R&D,Utilities,6000,Utilities,OPEX,Indirect,22938.93,21902.29,25797.97,
2025-03-31,2025-03,Mar 25,Product B,R&D,Training,6000,Training,OPEX,Indirect,9667.15,7608.11,10341.96,
2025-04-30,2025-04,Apr 25,Product B,R&D,Salaries,6000,Salaries,OPEX,Indirect,9351.67,7792.35,10033.49,
2025-04-30,2025-04,Apr 25,Product B,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,17502.31,14041.52,18787.05,
2025-04-30,2025-04,Apr 25,Product B,R&D,Software,6000,Software,OPEX,Indirect,21209.77,22851.7,20397.97,
2025-04-30,2025-04,Apr 25,Product B,R&D,Travel,6000,Travel,OPEX,Indirect,6182.94,4808.3,6449.35,
2025-04-30,2025-04,Apr 25,Product B,R&D,Rent,6000,Rent,OPEX,Indirect,24096.63,25103.49,23776.7,
2025-04-30,2025-04,Apr 25,Product B,R&D,Utilities,6000,Utilities,OPEX,Indirect,23841.72,21314.24,25095.89,
2025-04-30,2025-04,Apr 25,Product B,R&D,Training,6000,Training,OPEX,Indirect,32240.24,32419.41,30747.39,
2025-05-31,2025-05,May 25,Product B,R&D,Salaries,6000,Salaries,OPEX,Indirect,31482.41,34228.45,33356.56,
2025-05-31,2025-05,May 25,Product B,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,19059.97,18667.83,17829.89,
2025-05-31,2025-05,May 25,Product B,R&D,Software,6000,Software,OPEX,Indirect,19857.97,20423.54,18521.47,
2025-05-31,2025-05,May 25,Product B,R&D,Travel,6000,Travel,OPEX,Indirect,14127.38,13974.26,13670.07,
2025-05-31,2025-05,May 25,Product B,R&D,Rent,6000,Rent,OPEX,Indirect,28400.63,33250.64,27842.48,
2025-05-31,2025-05,May 25,Product B,R&D,Utilities,6000,Utilities,OPEX,Indirect,34389.52,40288.83,34830.9,
2025-05-31,2025-05,May 25,Product B,R&D,Training,6000,Training,OPEX,Indirect,19285.07,20727.5,19620.57,
2025-06-30,2025-06,Jun 25,Product B,R&D,Salaries,6000,Salaries,OPEX,Indirect,23436.04,20885.44,23441.08,
2025-06-30,2025-06,Jun 25,Product B,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,32298.42,30633.87,32806.71,
2025-06-30,2025-06,Jun 25,Product B,R&D,Software,6000,Software,OPEX,Indirect,17770.21,17790.58,16792.35,
2025-06-30,2025-06,Jun 25,Product B,R&D,Travel,6000,Travel,OPEX,Indirect,15481.69,16388.08,15889.39,
2025-06-30,2025-06,Jun 25,Product B,R&D,Rent,6000,Rent,OPEX,Indirect,8413.35,7039.26,9243.55,
2025-06-30,2025-06,Jun 25,Product B,R&D,Utilities,6000,Utilities,OPEX,Indirect,13068.89,11991.59,13120.95,
2025-06-30,2025-06,Jun 25,Product B,R&D,Training,6000,Training,OPEX,Indirect,15787.75,16046.87,15433.87,
2025-01-31,2025-01,Jan 25,Product B,Admin,Salaries,6000,Salaries,OPEX,Indirect,34561.85,29532.2,35300.58,
2025-01-31,2025-01,Jan 25,Product B,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,21871.08,23756.41,21777.46,
2025-01-31,2025-01,Jan 25,Product B,Admin,Software,6000,Software,OPEX,Indirect,30272.83,34932.88,29077.42,
2025-01-31,2025-01,Jan 25,Product B,Admin,Travel,6000,Travel,OPEX,Indirect,11628.82,10146.78,10915.53,
2025-01-31,2025-01,Jan 25,Product B,Admin,Rent,6000,Rent,OPEX,Indirect,8205.8,7476.12,7885.28,
2025-01-31,2025-01,Jan 25,Product B,Admin,Utilities,6000,Utilities,OPEX,Indirect,14469.22,14159.17,14901.09,
2025-01-31,2025-01,Jan 25,Product B,Admin,Training,6000,Training,OPEX,Indirect,24044.57,25401.99,24847.9,
2025-02-28,2025-02,Feb 25,Product B,Admin,Salaries,6000,Salaries,OPEX,Indirect,13289.15,12042.43,12717.26,
2025-02-28,2025-02,Feb 25,Product B,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,10714.27,11299.65,10864.73,
2025-02-28,2025-02,Feb 25,Product B,Admin,Software,6000,Software,OPEX,Indirect,25217.82,28047.58,26366.77,
2025-02-28,2025-02,Feb 25,Product B,Admin,Travel,6000,Travel,OPEX,Indirect,10138.62,10416.57,10459.19,
2025-02-28,2025-02,Feb 25,Product B,Admin,Rent,6000,Rent,OPEX,Indirect,17037.14,15532.93,17634.59,
2025-02-28,2025-02,Feb 25,Product B,Admin,Utilities,6000,Utilities,OPEX,Indirect,29321.66,29571.46,28667.48,
2025-02-28,2025-02,Feb 25,Product B,Admin,Training,6000,Training,OPEX,Indirect,6664.93,6126.7,6506.95,
2025-03-31,2025-03,Mar 25,Product B,Admin,Salaries,6000,Salaries,OPEX,Indirect,13935.87,11078.9,14376.1,
2025-03-31,2025-03,Mar 25,Product B,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,22933.92,18346.88,23965.94,
2025-03-31,2025-03,Mar 25,Product B,Admin,Software,6000,Software,OPEX,Indirect,20086.33,19406.54,19451.79,
2025-03-31,2025-03,Mar 25,Product B,Admin,Travel,6000,Travel,OPEX,Indirect,14306.73,13916.29,13951.41,
2025-03-31,2025-03,Mar 25,Product B,Admin,Rent,6000,Rent,OPEX,Indirect,22973.72,19467.41,23429.78,
2025-03-31,2025-03,Mar 25,Product B,Admin,Utilities,6000,Utilities,OPEX,Indirect,11658.52,12720.91,11835.17,
2025-03-31,2025-03,Mar 25,Product B,Admin,Training,6000,Training,OPEX,Indirect,15918.73,18153.24,16654.73,
2025-04-30,2025-04,Apr 25,Product B,Admin,Salaries,6000,Salaries,OPEX,Indirect,31289.4,34107.04,30601.88,
2025-04-30,2025-04,Apr 25,Product B,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,19740.25,21033.84,20816.56,
2025-04-30,2025-04,Apr 25,Product B,Admin,Software,6000,Software,OPEX,Indirect,31049.43,32762.99,30938.95,
2025-04-30,2025-04,Apr 25,Product B,Admin,Travel,6000,Travel,OPEX,Indirect,24311.29,18907.12,23162.27,
2025-04-30,2025-04,Apr 25,Product B,Admin,Rent,6000,Rent,OPEX,Indirect,9563.29,8168.21,9405.79,
2025-04-30,2025-04,Apr 25,Product B,Admin,Utilities,6000,Utilities,OPEX,Indirect,5777.61,5435.9,5639.85,
2025-04-30,2025-04,Apr 25,Product B,Admin,Training,6000,Training,OPEX,Indirect,25728.73,27958.49,23828.48,
2025-05-31,2025-05,May 25,Product B,Admin,Salaries,6000,Salaries,OPEX,Indirect,35931.17,28775.42,34035.02,
2025-05-31,2025-05,May 25,Product B,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,32735.78,31482.24,31510.24,
2025-05-31,2025-05,May 25,Product B,Admin,Software,6000,Software,OPEX,Indirect,20968.22,23441.42,18215.99,
2025-05-31,2025-05,May 25,Product B,Admin,Travel,6000,Travel,OPEX,Indirect,14513.4,14341.22,14806.12,
2025-05-31,2025-05,May 25,Product B,Admin,Rent,6000,Rent,OPEX,Indirect,9073.18,8499.55,8961.8,
2025-05-31,2025-05,May 25,Product B,Admin,Utilities,6000,Utilities,OPEX,Indirect,15680.64,14303.24,15631.4,
2025-05-31,2025-05,May 25,Product B,Admin,Training,6000,Training,OPEX,Indirect,24082.57,23214.71,25237.1,
2025-06-30,2025-06,Jun 25,Product B,Admin,Salaries,6000,Salaries,OPEX,Indirect,30804.08,30025.16,30297.27,
2025-06-30,2025-06,Jun 25,Product B,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,21966.12,22575.05,22224.54,
2025-06-30,2025-06,Jun 25,Product B,Admin,Software,6000,Software,OPEX,Indirect,10642.2,13379.52,10547.58,
2025-06-30,2025-06,Jun 25,Product B,Admin,Travel,6000,Travel,OPEX,Indirect,12504.55,12927.42,12866.03,
2025-06-30,2025-06,Jun 25,Product B,Admin,Rent,6000,Rent,OPEX,Indirect,8931.35,8749.59,8313.86,
2025-06-30,2025-06,Jun 25,Product B,Admin,Utilities,6000,Utilities,OPEX,Indirect,20784.85,25400.25,20874.23,
2025-06-30,2025-06,Jun 25,Product B,Admin,Training,6000,Training,OPEX,Indirect,15165.11,20150.5,15822.04,
2025-01-31,2025-01,Jan 25,Product C,Sales,Product Revenue,4000,Product Revenue,Revenue,—,316701.27,307301.41,308126.22,Topline
2025-02-28,2025-02,Feb 25,Product C,Sales,Product Revenue,4000,Product Revenue,Revenue,—,307930.8,309058.15,296400.91,Topline
2025-03-31,2025-03,Mar 25,Product C,Sales,Product Revenue,4000,Product Revenue,Revenue,—,300455.03,300579.25,298002.28,Topline
2025-04-30,2025-04,Apr 25,Product C,Sales,Product Revenue,4000,Product Revenue,Revenue,—,314868.76,299570.31,319365.8,Topline
2025-05-31,2025-05,May 25,Product C,Sales,Product Revenue,4000,Product Revenue,Revenue,—,300132.03,319853.52,289832.95,Topline
2025-06-30,2025-06,Jun 25,Product C,Sales,Product Revenue,4000,Product Revenue,Revenue,—,300983.47,306008.34,311001.6,Topline
2025-01-31,2025-01,Jan 25,Product C,Sales,Materials,5000,Materials,COGS,Direct,23953.1,24003.51,22723.83,
2025-01-31,2025-01,Jan 25,Product C,Sales,Freight,5000,Freight,COGS,Direct,32363.41,27397.4,33013.5,
2025-01-31,2025-01,Jan 25,Product C,Sales,Packaging,5000,Packaging,COGS,Direct,31744.29,26785.24,32214.72,
2025-02-28,2025-02,Feb 25,Product C,Sales,Materials,5000,Materials,COGS,Direct,41478.43,43089.71,44041.34,
2025-02-28,2025-02,Feb 25,Product C,Sales,Freight,5000,Freight,COGS,Direct,41058.59,36224.74,40209.49,
2025-02-28,2025-02,Feb 25,Product C,Sales,Packaging,5000,Packaging,COGS,Direct,20901.46,17852.76,19424.23,
2025-03-31,2025-03,Mar 25,Product C,Sales,Materials,5000,Materials,COGS,Direct,21507.66,23127.17,19788.66,
2025-03-31,2025-03,Mar 25,Product C,Sales,Freight,5000,Freight,COGS,Direct,39880.75,36834.68,40520.93,
2025-03-31,2025-03,Mar 25,Product C,Sales,Packaging,5000,Packaging,COGS,Direct,62776.83,51308.9,62051.57,
2025-04-30,2025-04,Apr 25,Product C,Sales,Materials,5000,Materials,COGS,Direct,27772.65,22457.38,26317.59,
2025-04-30,2025-04,Apr 25,Product C,Sales,Freight,5000,Freight,COGS,Direct,20958.28,24360.05,23496.8,
2025-04-30,2025-04,Apr 25,Product C,Sales,Packaging,5000,Packaging,COGS,Direct,43504.65,31826.65,42973.66,
2025-05-31,2025-05,May 25,Product C,Sales,Materials,5000,Materials,COGS,Direct,39370.87,40416.76,40148.79,
2025-05-31,2025-05,May 25,Product C,Sales,Freight,5000,Freight,COGS,Direct,25793.75,22383.96,26652.47,
2025-05-31,2025-05,May 25,Product C,Sales,Packaging,5000,Packaging,COGS,Direct,61254.41,67061.89,56899.95,
2025-06-30,2025-06,Jun 25,Product C,Sales,Materials,5000,Materials,COGS,Direct,28209.25,24633.68,29274.51,
2025-06-30,2025-06,Jun 25,Product C,Sales,Freight,5000,Freight,COGS,Direct,31405.41,32899.63,31733.05,
2025-06-30,2025-06,Jun 25,Product C,Sales,Packaging,5000,Packaging,COGS,Direct,53806.73,54246.44,57789.65,
2025-01-31,2025-01,Jan 25,Product C,Marketing,Materials,5000,Materials,COGS,Direct,44126.71,39690.27,45677.82,
2025-01-31,2025-01,Jan 25,Product C,Marketing,Freight,5000,Freight,COGS,Direct,52272.65,60476.83,47123.75,
2025-01-31,2025-01,Jan 25,Product C,Marketing,Packaging,5000,Packaging,COGS,Direct,61781.15,56391.4,69145.03,
2025-02-28,2025-02,Feb 25,Product C,Marketing,Materials,5000,Materials,COGS,Direct,56025.51,56200.06,50415.08,
2025-02-28,2025-02,Feb 25,Product C,Marketing,Freight,5000,Freight,COGS,Direct,37340.18,34521.99,35792.66,
2025-02-28,2025-02,Feb 25,Product C,Marketing,Packaging,5000,Packaging,COGS,Direct,72898.66,77421.21,71239.79,
2025-03-31,2025-03,Mar 25,Product C,Marketing,Materials,5000,Materials,COGS,Direct,57678.28,50793.07,54666.28,
2025-03-31,2025-03,Mar 25,Product C,Marketing,Freight,5000,Freight,COGS,Direct,38210.83,31040.77,38630.01,
2025-03-31,2025-03,Mar 25,Product C,Marketing,Packaging,5000,Packaging,COGS,Direct,34031.81,31302.44,34535.65,
2025-04-30,2025-04,Apr 25,Product C,Marketing,Materials,5000,Materials,COGS,Direct,35305.17,38458.62,36673.65,
2025-04-30,2025-04,Apr 25,Product C,Marketing,Freight,5000,Freight,COGS,Direct,40340.71,38609.94,37581.9,
2025-04-30,2025-04,Apr 25,Product C,Marketing,Packaging,5000,Packaging,COGS,Direct,23283.27,20142.9,23795.41,
2025-05-31,2025-05,May 25,Product C,Marketing,Materials,5000,Materials,COGS,Direct,28279.49,29241.36,26817.28,
2025-05-31,2025-05,May 25,Product C,Marketing,Freight,5000,Freight,COGS,Direct,53830.02,57718.03,52003.06,
2025-05-31,2025-05,May 25,Product C,Marketing,Packaging,5000,Packaging,COGS,Direct,46989.46,43326.52,44044.85,
2025-06-30,2025-06,Jun 25,Product C,Marketing,Materials,5000,Materials,COGS,Direct,29365.24,30328.38,32652.43,
2025-06-30,2025-06,Jun 25,Product C,Marketing,Freight,5000,Freight,COGS,Direct,32377.69,31142.05,33138.08,
2025-06-30,2025-06,Jun 25,Product C,Marketing,Packaging,5000,Packaging,COGS,Direct,59019.6,61580.58,59776.4,
2025-01-31,2025-01,Jan 25,Product C,IT,Materials,5000,Materials,COGS,Direct,48230.19,49219.61,47957.59,
2025-01-31,2025-01,Jan 25,Product C,IT,Freight,5000,Freight,COGS,Direct,52232.55,50220.68,52246.09,
2025-01-31,2025-01,Jan 25,Product C,IT,Packaging,5000,Packaging,COGS,Direct,33815.25,28310.4,31207.27,
2025-02-28,2025-02,Feb 25,Product C,IT,Materials,5000,Materials,COGS,Direct,46799.94,43184.23,48285.16,
2025-02-28,2025-02,Feb 25,Product C,IT,Freight,5000,Freight,COGS,Direct,33233.07,28350.58,32465.98,
2025-02-28,2025-02,Feb 25,Product C,IT,Packaging,5000,Packaging,COGS,Direct,58121.68,53068.07,58591.49,
2025-03-31,2025-03,Mar 25,Product C,IT,Materials,5000,Materials,COGS,Direct,40692.63,37307.72,40339.09,
2025-03-31,2025-03,Mar 25,Product C,IT,Freight,5000,Freight,COGS,Direct,48649.46,48466.41,45138.31,
2025-03-31,2025-03,Mar 25,Product C,IT,Packaging,5000,Packaging,COGS,Direct,39889.68,39098.58,38760.43,
2025-04-30,2025-04,Apr 25,Product C,IT,Materials,5000,Materials,COGS,Direct,48606.1,53793.81,48364.99,
2025-04-30,2025-04,Apr 25,Product C,IT,Freight,5000,Freight,COGS,Direct,20414.42,21815.9,20797.94,
2025-04-30,2025-04,Apr 25,Product C,IT,Packaging,5000,Packaging,COGS,Direct,20590.48,22729.79,21325.0,
2025-05-31,2025-05,May 25,Product C,IT,Materials,5000,Materials,COGS,Direct,29762.81,30637.62,31345.46,
2025-05-31,2025-05,May 25,Product C,IT,Freight,5000,Freight,COGS,Direct,41060.51,41954.47,41913.09,
2025-05-31,2025-05,May 25,Product C,IT,Packaging,5000,Packaging,COGS,Direct,37808.51,37382.03,33620.68,
2025-06-30,2025-06,Jun 25,Product C,IT,Materials,5000,Materials,COGS,Direct,53715.35,52682.13,57518.17,
2025-06-30,2025-06,Jun 25,Product C,IT,Freight,5000,Freight,COGS,Direct,19405.41,13322.52,18938.79,
2025-06-30,2025-06,Jun 25,Product C,IT,Packaging,5000,Packaging,COGS,Direct,56094.12,63550.23,58507.9,
2025-01-31,2025-01,Jan 25,Product C,HR,Materials,5000,Materials,COGS,Direct,50033.24,56194.47,49983.81,
2025-01-31,2025-01,Jan 25,Product C,HR,Freight,5000,Freight,COGS,Direct,39821.37,37712.52,41323.92,
2025-01-31,2025-01,Jan 25,Product C,HR,Packaging,5000,Packaging,COGS,Direct,48212.47,43784.5,45355.96,
2025-02-28,2025-02,Feb 25,Product C,HR,Materials,5000,Materials,COGS,Direct,20753.64,22124.24,21602.17,
2025-02-28,2025-02,Feb 25,Product C,HR,Freight,5000,Freight,COGS,Direct,22821.78,24368.93,23016.84,
2025-02-28,2025-02,Feb 25,Product C,HR,Packaging,5000,Packaging,COGS,Direct,35808.3,34297.13,37197.22,
2025-03-31,2025-03,Mar 25,Product C,HR,Materials,5000,Materials,COGS,Direct,29757.18,35001.93,29801.57,
2025-03-31,2025-03,Mar 25,Product C,HR,Freight,5000,Freight,COGS,Direct,25314.72,23362.09,26007.23,
2025-03-31,2025-03,Mar 25,Product C,HR,Packaging,5000,Packaging,COGS,Direct,26257.77,29808.69,27537.38,
2025-04-30,2025-04,Apr 25,Product C,HR,Materials,5000,Materials,COGS,Direct,45154.83,41656.61,46808.94,
2025-04-30,2025-04,Apr 25,Product C,HR,Freight,5000,Freight,COGS,Direct,43920.59,47856.82,43726.8,
2025-04-30,2025-04,Apr 25,Product C,HR,Packaging,5000,Packaging,COGS,Direct,57597.8,56119.69,54783.44,
2025-05-31,2025-05,May 25,Product C,HR,Materials,5000,Materials,COGS,Direct,31331.21,32646.26,31219.49,
2025-05-31,2025-05,May 25,Product C,HR,Freight,5000,Freight,COGS,Direct,41977.72,48943.7,42400.98,
2025-05-31,2025-05,May 25,Product C,HR,Packaging,5000,Packaging,COGS,Direct,60490.32,59429.7,70937.14,
2025-06-30,2025-06,Jun 25,Product C,HR,Materials,5000,Materials,COGS,Direct,21995.21,25743.27,19970.51,
2025-06-30,2025-06,Jun 25,Product C,HR,Freight,5000,Freight,COGS,Direct,53585.32,52838.13,48941.35,
2025-06-30,2025-06,Jun 25,Product C,HR,Packaging,5000,Packaging,COGS,Direct,45046.3,47079.17,43156.93,
2025-01-31,2025-01,Jan 25,Product C,Finance,Materials,5000,Materials,COGS,Direct,19898.27,20760.74,21229.66,
2025-01-31,2025-01,Jan 25,Product C,Finance,Freight,5000,Freight,COGS,Direct,26941.25,22636.11,25152.44,
2025-01-31,2025-01,Jan 25,Product C,Finance,Packaging,5000,Packaging,COGS,Direct,20369.06,19817.71,20678.83,
2025-02-28,2025-02,Feb 25,Product C,Finance,Materials,5000,Materials,COGS,Direct,28606.72,28283.62,29327.11,
2025-02-28,2025-02,Feb 25,Product C,Finance,Freight,5000,Freight,COGS,Direct,55235.22,55723.43,53174.41,
2025-02-28,2025-02,Feb 25,Product C,Finance,Packaging,5000,Packaging,COGS,Direct,50469.41,52952.12,51318.87,
2025-03-31,2025-03,Mar 25,Product C,Finance,Materials,5000,Materials,COGS,Direct,51073.51,58455.72,51275.8,
2025-03-31,2025-03,Mar 25,Product C,Finance,Freight,5000,Freight,COGS,Direct,64496.84,64272.85,65736.26,
2025-03-31,2025-03,Mar 25,Product C,Finance,Packaging,5000,Packaging,COGS,Direct,33207.85,30308.51,36730.66,
2025-04-30,2025-04,Apr 25,Product C,Finance,Materials,5000,Materials,COGS,Direct,27976.07,29910.74,26572.62,
2025-04-30,2025-04,Apr 25,Product C,Finance,Freight,5000,Freight,COGS,Direct,41208.42,42609.28,37830.59,
2025-04-30,2025-04,Apr 25,Product C,Finance,Packaging,5000,Packaging,COGS,Direct,44705.07,40364.57,40258.78,
2025-05-31,2025-05,May 25,Product C,Finance,Materials,5000,Materials,COGS,Direct,50960.92,59458.52,50305.27,
2025-05-31,2025-05,May 25,Product C,Finance,Freight,5000,Freight,COGS,Direct,52002.14,59004.5,51108.91,
2025-05-31,2025-05,May 25,Product C,Finance,Packaging,5000,Packaging,COGS,Direct,25626.83,27330.12,25456.31,
2025-06-30,2025-06,Jun 25,Product C,Finance,Materials,5000,Materials,COGS,Direct,45281.07,52778.7,48019.49,
2025-06-30,2025-06,Jun 25,Product C,Finance,Freight,5000,Freight,COGS,Direct,60049.0,57264.32,64921.9,
2025-06-30,2025-06,Jun 25,Product C,Finance,Packaging,5000,Packaging,COGS,Direct,64994.29,55693.75,62754.12,
2025-01-31,2025-01,Jan 25,Product C,Operations,Materials,5000,Materials,COGS,Direct,43368.76,53517.77,41919.43,
2025-01-31,2025-01,Jan 25,Product C,Operations,Freight,5000,Freight,COGS,Direct,45947.41,49832.62,43739.64,
2025-01-31,2025-01,Jan 25,Product C,Operations,Packaging,5000,Packaging,COGS,Direct,62401.43,66891.22,63039.01,
2025-02-28,2025-02,Feb 25,Product C,Operations,Materials,5000,Materials,COGS,Direct,38716.58,41693.67,38776.86,
2025-02-28,2025-02,Feb 25,Product C,Operations,Freight,5000,Freight,COGS,Direct,19113.69,17167.48,18111.57,
2025-02-28,2025-02,Feb 25,Product C,Operations,Packaging,5000,Packaging,COGS,Direct,25427.98,25345.73,25701.77,
2025-03-31,2025-03,Mar 25,Product C,Operations,Materials,5000,Materials,COGS,Direct,55074.98,64761.53,54337.78,
2025-03-31,2025-03,Mar 25,Product C,Operations,Freight,5000,Freight,COGS,Direct,55348.59,43150.8,53160.84,
2025-03-31,2025-03,Mar 25,Product C,Operations,Packaging,5000,Packaging,COGS,Direct,19009.3,21558.61,20445.58,
2025-04-30,2025-04,Apr 25,Product C,Operations,Materials,5000,Materials,COGS,Direct,33315.0,37788.88,32537.44,
2025-04-30,2025-04,Apr 25,Product C,Operations,Freight,5000,Freight,COGS,Direct,39435.5,37175.36,37859.39,
2025-04-30,2025-04,Apr 25,Product C,Operations,Packaging,5000,Packaging,COGS,Direct,42627.07,41685.28,39917.59,
2025-05-31,2025-05,May 25,Product C,Operations,Materials,5000,Materials,COGS,Direct,32349.97,39508.82,32986.82,
2025-05-31,2025-05,May 25,Product C,Operations,Freight,5000,Freight,COGS,Direct,46294.74,44964.23,45419.11,
2025-05-31,2025-05,May 25,Product C,Operations,Packaging,5000,Packaging,COGS,Direct,62144.06,43208.46,64623.17,
2025-06-30,2025-06,Jun 25,Product C,Operations,Materials,5000,Materials,COGS,Direct,28050.91,33747.43,27049.31,
2025-06-30,2025-06,Jun 25,Product C,Operations,Freight,5000,Freight,COGS,Direct,31793.85,33372.78,31091.43,
2025-06-30,2025-06,Jun 25,Product C,Operations,Packaging,5000,Packaging,COGS,Direct,26098.07,30110.91,26195.64,
2025-01-31,2025-01,Jan 25,Product C,R&D,Materials,5000,Materials,COGS,Direct,33654.13,30990.75,36476.99,
2025-01-31,2025-01,Jan 25,Product C,R&D,Freight,5000,Freight,COGS,Direct,25347.86,28682.04,24432.34,
2025-01-31,2025-01,Jan 25,Product C,R&D,Packaging,5000,Packaging,COGS,Direct,20793.03,20793.7,21062.94,
2025-02-28,2025-02,Feb 25,Product C,R&D,Materials,5000,Materials,COGS,Direct,58295.05,41659.6,59246.13,
2025-02-28,2025-02,Feb 25,Product C,R&D,Freight,5000,Freight,COGS,Direct,34972.14,36004.3,34922.0,
2025-02-28,2025-02,Feb 25,Product C,R&D,Packaging,5000,Packaging,COGS,Direct,31765.04,29698.73,30259.87,
2025-03-31,2025-03,Mar 25,Product C,R&D,Materials,5000,Materials,COGS,Direct,38110.86,38568.84,35260.81,
2025-03-31,2025-03,Mar 25,Product C,R&D,Freight,5000,Freight,COGS,Direct,26961.69,25530.11,28370.52,
2025-03-31,2025-03,Mar 25,Product C,R&D,Packaging,5000,Packaging,COGS,Direct,26684.65,21012.97,29135.49,
2025-04-30,2025-04,Apr 25,Product C,R&D,Materials,5000,Materials,COGS,Direct,62935.49,70650.45,64752.23,
2025-04-30,2025-04,Apr 25,Product C,R&D,Freight,5000,Freight,COGS,Direct,43211.76,40769.84,43274.5,
2025-04-30,2025-04,Apr 25,Product C,R&D,Packaging,5000,Packaging,COGS,Direct,26840.58,30453.7,26731.73,
2025-05-31,2025-05,May 25,Product C,R&D,Materials,5000,Materials,COGS,Direct,53947.26,56267.81,51536.48,
2025-05-31,2025-05,May 25,Product C,R&D,Freight,5000,Freight,COGS,Direct,40862.94,43408.39,40455.06,
2025-05-31,2025-05,May 25,Product C,R&D,Packaging,5000,Packaging,COGS,Direct,59365.39,48932.29,56316.29,
2025-06-30,2025-06,Jun 25,Product C,R&D,Materials,5000,Materials,COGS,Direct,35622.98,34072.91,34825.26,
2025-06-30,2025-06,Jun 25,Product C,R&D,Freight,5000,Freight,COGS,Direct,54473.88,56689.84,53466.93,
2025-06-30,2025-06,Jun 25,Product C,R&D,Packaging,5000,Packaging,COGS,Direct,48493.69,54131.03,49580.7,
2025-01-31,2025-01,Jan 25,Product C,Admin,Materials,5000,Materials,COGS,Direct,45832.26,49880.96,42269.47,
2025-01-31,2025-01,Jan 25,Product C,Admin,Freight,5000,Freight,COGS,Direct,28312.88,34331.66,29552.5,
2025-01-31,2025-01,Jan 25,Product C,Admin,Packaging,5000,Packaging,COGS,Direct,40589.32,39944.7,39630.52,
2025-02-28,2025-02,Feb 25,Product C,Admin,Materials,5000,Materials,COGS,Direct,67953.94,70502.54,69567.22,
